cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,id,name,hierarchy,subsystem
control vs. host,656.105750974573,1.52329219392131,0.333397675800059,4.56899464060705,4.90069312661813e-06,0.000109986568496868,|PWY-7356|,thiamine diphosphate salvage IV (yeast),"|Vitamin-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Thiamine-Biosynthesis|,|Thiamin-Salvage|",metabolism
control vs. host,11046.0632440211,-0.339579106787589,0.13345263015591,-2.54456661057085,0.0109413441351082,0.0449092443363758,|PWY-7383|,"anaerobic energy metabolism (invertebrates, cytosol)","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY-7395|,D-galactosamine and N-acetyl-D-galactosamine degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,2764.57820432426,0.535593321512934,0.149803345106968,3.57530949078933,0.000349813829625521,0.00265446964833483,|PWY-7396|,butanol and isobutanol biosynthesis (engineered),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Alcohol-Biosynthesis|",metabolism
control vs. host,2677.62662291205,-0.318095768030593,0.108069672543505,-2.94343232975505,0.00324594776954487,0.0171408820812808,|PWY-7411|,phosphatidate biosynthesis (yeast),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Phospholipid-Biosynthesis|",metabolism
control vs. host,2810.19809919696,-0.561455508095049,0.207325263085643,-2.70809017549935,0.0067671632586229,0.0305537421126824,|PWY-7414|,dTDP-&alpha;-D-mycaminose biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|dTDP-Sugar-Biosynthesis|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|PWY-7417|,"phospholipid remodeling (phosphatidate, yeast)","|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Phospholipid-Biosynthesis|",metabolism
control vs. host,1377.05005529321,0.802383704756867,0.179385884790186,4.47294783363448,7.7148603470873e-06,0.000134257755585319,|PWY-7446|,sulfoquinovose degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|Sulfoquinovose-Degradation|",metabolism
control vs. host,7614.35356127996,-0.36793000567489,0.136575231513063,-2.69397314285129,0.00706058537658784,0.0313302633663824,|PWY-7496|,linuron degradation,"|CHLORINATED-COMPOUNDS-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Chloroaromatic-Compounds-Degradation|",metabolism
control vs. host,10538.9976631943,0.345315375018528,0.0961443920872197,3.59163303778828,0.000328612351474106,0.00259158911249885,|PWY-7536|,2-amino-3-hydroxycyclopent-2-enone biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|",metabolism
control vs. host,1952.20249525377,0.667614105326926,0.163868609342114,4.07408171709766,4.6196260027081e-05,0.000468710368589372,|PWY-7539|,6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia),"|Vitamin-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|C1-Carrier-Biosynthesis|,|Folate-Biosynthesis|,|6-HM-Dihydropterin-PP-Biosynthesis|",metabolism
control vs. host,2068.11111684049,-0.567098990525129,0.133704367666527,-4.24143953127645,2.22090727938434e-05,0.000306180041722757,|PWY-7541|,"1,2-propanediol biosynthesis from lactate (engineered)","|Metabolic-Clusters|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Alcohol-Biosynthesis|",metabolism
control vs. host,14409.4143152365,0.24683219734048,0.0871008363030981,2.83386713396804,0.00459884483733281,0.0228802032402839,|PWY-7559|,glutathione degradation (DUG pathway - yeast),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|COFACTOR-DEGRADATION|",metabolism
control vs. host,1984.26390745364,-0.490958147974771,0.12498446639876,-3.92815333073776,8.56006310041462e-05,0.000765320493037069,|PWY-7620|,naphthalene degradation (anaerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Naphthalene-Degradation|",metabolism
control vs. host,8228.18842315829,0.301064994079107,0.114394805143392,2.63180652042483,0.00849322149135617,0.036559578772882,|PWY-7664|,oleate biosynthesis IV (anaerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|,|Unsaturated-Fatty-Acids-Biosynthesis|,|Oleate-Biosynthesis|",metabolism
control vs. host,4520.92295379069,0.26444257450065,0.106018304884778,2.4943105323939,0.0126202081885097,0.0498732953795371,|PWY-7722|,sulfoquinovose degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|Sulfoquinovose-Degradation|",metabolism
control vs. host,485.130294042537,0.929989082349262,0.352095244747447,2.64129975119752,0.00825886133790625,0.0361150207657596,|PWY-7787|,L-threitol degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,3947.00466837256,0.595173039379285,0.20116949291116,2.95856509238268,0.00309074958922867,0.0166127790421041,|PWY-7805|,(aminomethyl)phosphonate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Phosphorus-Compounds|,|Phophonate-Metabolism|,|Phosphonate-Degradation|",metabolism
control vs. host,636.136452880334,0.972502750569759,0.20520958897319,4.73907070052567,2.1470058915073e-06,0.000104797098380059,|PWY-7822|,chitin degradation III (Serratia),"|Polymer-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|POLYSACCHARIDES-DEG|,|Chitin-Degradation|",metabolism
control vs. host,11752.9966118824,0.367073142263478,0.111473178069983,3.29292793673674,0.000991498839659767,0.0059489930379586,|PWY-7843|,heme degradation IV,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|COFACTOR-DEGRADATION|,|Tetrapyrrole-Degradation|,|Heme-Degradation|",metabolism
control vs. host,1264.1166998498,0.960173250621597,0.288273291921107,3.33077422546786,0.000866048138401372,0.00526627251835986,|PWY-7855|,ectoine degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|",metabolism
control vs. host,1133.91779647653,1.2595913248958,0.339387305227605,3.71136841447582,0.000206141820000061,0.00170776205009225,|PWY-7862|,D-altritol and galactitol degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,693.515382799021,0.721632858832759,0.241997048698973,2.98199032885901,0.00286381045386838,0.0154851547295997,|PWY-7873|,D-erythronate degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|",metabolism
control vs. host,2576.12944777044,0.492458647468378,0.185256878781411,2.65824756795909,0.00785481693357702,0.0346841060685577,|PWY-7874|,L-threonate degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|CARBOXYLATES-DEG|",metabolism
control vs. host,11761.7958337535,-0.320496114097791,0.118422527952871,-2.7063779133759,0.00680215884637479,0.0306351592931493,|PWY-7883|,anhydromuropeptides recycling II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|Anhydromuropeptides-Recycling|",metabolism
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,|PWY-7892|,tRNA-uridine 2-thiolation and selenation (bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Macromolecule-Modification|,|Nucleic-Acid-Processing|",metabolism
control vs. host,10092.0409965245,-0.469490174771891,0.157290223105022,-2.98486559115892,0.00283702954289941,0.0153864124759049,|PWY-7895|,ethionamide activation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Activation-Inactivation-Interconversion|,|Activation|",metabolism
control vs. host,2274.18926389636,0.387035626569484,0.149516380349514,2.58858344259497,0.00963715951062815,0.0404760699446382,|PWY-7942|,5-oxo-L-proline metabolism,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Macromolecule-Modification|,|Protein-Modification|",metabolism
control vs. host,656.105750974573,1.52329219392131,0.333397675800059,4.56899464060705,4.90069312661813e-06,0.000109986568496868,|PWY-7972|,adenosylcobinamide-GDP salvage from cobinamide II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Cobalamin-Biosynthesis|,|Cobamide-Salvage|,|B12-Salvage-From-Cobinamide|",metabolism
control vs. host,9961.8420931512,-0.458582648641667,0.160956359675522,-2.84911170683868,0.00438414844028483,0.0222409328178494,|PWY-7989|,acinetoferrin biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Siderophores-Biosynthesis|",metabolism
control vs. host,4694.79810590455,0.779438630666674,0.170310828033653,4.57656532861584,4.72672148459771e-06,0.000109986568496868,|PWY-7997|,demethylmenaquinol-4 biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Carriers-Biosynthesis|,|Electron-Carrier-Biosynthesis|,|Quinone-Biosynthesis|,|Demethylmenaquinone-Biosynthesis|,|Demethylmenaquinol-6-Biosynthesis|",metabolism
control vs. host,4328.68705215456,-0.682308445990591,0.195839792657109,-3.48401331891333,0.000493954906342186,0.00311916979319576,|PWY-8002|,4-coumarate degradation (aerobic),"|SECONDARY-METABOLITE-DEGRADATION|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Phenolic-Compounds-Degradation|,|PHENYLPROPANOID-DERIVATIVE-DEG|",metabolism
control vs. host,656.105750974573,1.52329219392131,0.333397675800059,4.56899464060705,4.90069312661813e-06,0.000109986568496868,|PWY-8010|,L-cysteine biosynthesis IX (Trichomonas vaginalis),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|CYSTEINE-SYN|",metabolism
control vs. host,1700.34621822666,-0.69697845554102,0.151971176689743,-4.58625425375193,4.51269001709326e-06,0.000109986568496868,|PWY-8058|,2-deoxy-D-ribose degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|2-Deoxy-D-Ribose-Degradation|",metabolism
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,|PWY-8062|,sulfoacetaldehyde degradation IV,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|Sulfur-Metabolism|,|Sulfoacetaldehyde-Degradation|",metabolism
control vs. host,2742.92624634677,0.524981764734863,0.149880140396332,3.50267729498145,0.000460607130973491,0.00293942218564708,|PWY-8131|,5'-deoxyadenosine degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|NUCLEO-DEG|,|5-Deoxyadenosine-Degradation|",metabolism
control vs. host,656.105750974573,1.52329219392131,0.333397675800059,4.56899464060705,4.90069312661813e-06,0.000109986568496868,|PWY-8132|,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation III,"|Degradation|,|NUCLEO-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|METHIONINE-SYN|,|Methionine-Salvage|,|MTR-1P-Degradation|",metabolism
control vs. host,1865.62088400294,-0.672146590481313,0.14847824500423,-4.52690285005836,5.98544393714447e-06,0.000109986568496868,|PWY-8165|,cytidylyl molybdenum cofactor sulfurylation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Molybdenum-Cofactor-Biosynthesis|",metabolism
control vs. host,4960.92546253717,0.50448854884585,0.181810500231163,2.77480425060389,0.00552349423121361,0.0263146230780148,|PWY-8171|,molybdenum cofactor biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Enzyme-Cofactor-Biosynthesis|,|Molybdenum-Cofactor-Biosynthesis|",metabolism
control vs. host,10837.9658026372,-0.341439802173452,0.111118034261377,-3.07276676052692,0.00212084181018644,0.0117853547975284,|PWY-8181|,2-methyl-branched fatty acid &beta;-oxidation,"|Metabolic-Clusters|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|,|Fatty-Acid-Degradation|",metabolism
control vs. host,10837.9658026372,-0.341439802173452,0.111118034261377,-3.07276676052692,0.00212084181018644,0.0117853547975284,|PWY-8182|,valproate &beta;-oxidation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|,|Fatty-Acid-Degradation|",metabolism
control vs. host,16302.1442580142,-0.181973320896155,0.0505654352852724,-3.59876899841811,0.000319727027474656,0.00253257461236503,|PWY-8190|,L-glutamate degradation XI (reductive Stickland reaction),"|Amino-Acid-Fermentation|,|Stickland-Reductive|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|GLUTAMATE-DEG|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|Acetyl-CoA-Butyrate|",metabolism
control vs. host,718.124336669714,0.914997398520928,0.202288132072608,4.52323816106279,6.09006470082327e-06,0.000109986568496868,|PWY-81|,toluene degradation to benzoyl-CoA (anaerobic),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|TOLUENE-DEG|",metabolism
control vs. host,7222.04279979681,0.364996895998567,0.13276831951549,2.74912642813095,0.00597543332792101,0.0275449424965481,|PWY-822|,fructan biosynthesis,"|Glycan-Pathways|,|Glycan-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|Polysaccharides-Biosynthesis|",metabolism
control vs. host,5567.33456790513,0.478888140243222,0.155637437173979,3.07694696686568,0.0020913250476166,0.0117220239440593,|PWY-881|,trehalose biosynthesis II,"|Metabolic-Regulators|,|Organic-solutes-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|Trehalose-biosynthesis|",metabolism
control vs. host,13513.1264746412,-0.227830957529258,0.0899585476696981,-2.53262156216425,0.0113213106612331,0.0460501960679886,|PWYQT-4427|,sulfoquinovosyl diacylglycerol biosynthesis,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|",metabolism
control vs. host,11415.4928604135,-0.252241387808905,0.101003533112609,-2.49735212260031,0.0125124640415195,0.0496648572724928,|QUINATEDEG-PWY|,quinate degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Quinate-Degradation|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|RHAMCAT-PWY|,L-rhamnose degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|L-rhamnose-Degradation|",metabolism
control vs. host,477.812045501956,0.935743070376863,0.357756796332236,2.61558432983024,0.00890749221952529,0.0379408748784497,|RIBITOLUTIL-PWY|,ribitol degradation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,5562.74483508031,0.260375543808047,0.102630705856902,2.5370140605979,0.0111802463627753,0.0457857708189846,|RIBOKIN-PWY|,ribose phosphorylation,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|",metabolism
control vs. host,15877.0893792351,-0.213351973581674,0.0808408508744327,-2.63916041548185,0.00831116429895529,0.0362559486084861,|SALVPURINE2-PWY|,xanthine and xanthosine salvage,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Nucleotide-Biosynthesis|,|PUR-NUC-SYN|,|Purine-Nucleotides-Salvage|",metabolism
control vs. host,11415.4928604135,-0.252241387808905,0.101003533112609,-2.49735212260031,0.0125124640415195,0.0496648572724928,|SHIKIMATEDEG-PWY|,shikimate degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Shikimate-Degradation|",metabolism
control vs. host,920.039391925201,0.779247617501673,0.180149350799116,4.32556439445962,1.5214181441839e-05,0.000228973430699677,|SORBDEG-PWY|,D-sorbitol degradation II,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|Sugar-Derivatives|,|SUGAR-ALCOHOLS-DEG|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,|SUCUTIL-PWY|,sucrose degradation I (sucrose phosphotransferase),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|Sugars-And-Polysaccharides-Degradation|,|SUCROSE-DEG|",metabolism
control vs. host,5567.33456790513,0.478888140243222,0.155637437173979,3.07694696686568,0.0020913250476166,0.0117220239440593,|TRESYN-PWY|,trehalose biosynthesis I,"|Metabolic-Regulators|,|Organic-solutes-Biosynthesis|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|Trehalose-biosynthesis|",metabolism
control vs. host,2764.57820432426,0.535593321512934,0.149803345106968,3.57530949078933,0.000349813829625521,0.00265446964833483,|TRPIAACAT-PWY|,indole-3-acetate biosynthesis VI (bacteria),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|,|Plant-Hormone-Biosynthesis|,|Auxin-Biosynthesis|",metabolism
control vs. host,5582.28114827789,0.307909933998345,0.0961934680184584,3.20094430880963,0.00136978004166754,0.00806806435110866,|TRPKYNCAT-PWY|,L-tryptophan degradation IV (via indole-3-lactate),"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TRYPTOPHAN-DEG|",metabolism
control vs. host,11740.1757597474,-0.327892549332784,0.119301762175653,-2.74843005965004,0.0059881408843333,0.0275449424965481,|TYRFUMCAT-PWY|,L-tyrosine degradation I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Amino-Acid-Degradation|,|Proteinogenic-Amino-Acids-Degradation|,|TYROSINE-DEG|",metabolism
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,PWY-6151-GS,S-adenosyl-L-methionine cycle I,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Amino-Acid-Biosynthesis|,|IND-AMINO-ACID-SYN|,|METHIONINE-SYN|,|Methionine-Salvage|,|S-adenosyl-L-methionine-cycle|",metabolism
control vs. host,4166.3957381764,0.5247455595236,0.134574125602004,3.89930499028846,9.64691975521619e-05,0.000849870101361972,MQL-OXIDASE-PWY,menaquinol oxidase (cytochrom aa3-600),"|Electron-Transfer|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|AEROBIC-RESPIRATION|",metabolism
control vs. host,20153.3555615189,-0.0729331244145434,0.029024856962647,-2.51278152751634,0.0119783488908568,0.0480731068819721,PI-ABC-TRANS,Phosphate ABC transporter,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Transport|",metabolism
control vs. host,1736.4991579567,0.716856013767716,0.17585082425323,4.07650073186706,4.57185117074557e-05,0.000468710368589372,THIAZOLE-SYN-GS1,thiazole biosynthesis I (facultative anaerobic bacteria) with tautomerase,"|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Cofactor-Biosynthesis|,|Vitamin-Biosynthesis|,|Thiamine-Biosynthesis|,|Thiazole-Biosynthesis|",metabolism
control vs. host,2520.08011774308,0.546086128714502,0.148949025468634,3.66626184358285,0.000246121917949502,0.00198435796346786,PYR-ACCOA-FROX,Pyruvate-ferredoxin oxidorectase to acetyl-CoA,"|Pyruvate-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Fermentation-to-Acids|,|Acetyl-CoA-Butyrate|",metabolism
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,ACRB,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB,,virulence
control vs. host,636.311910114294,0.974121601953732,0.205144737845423,4.74846009790286,2.04971316570085e-06,0.000104797098380059,ACRD,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD,,virulence
control vs. host,365.818025312836,1.41604030845181,0.239599286072576,5.91003559177084,3.42033821073675e-09,3.43173933810587e-07,ACT,Drugs:betalactams:Class_C_betalactamases:ACT,,virulence
control vs. host,1647.3684828607,0.731219585291923,0.176757902203026,4.13684240522404,3.5211776606956e-05,0.000439859314383446,BACA,Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA,,virulence
control vs. host,1647.3684828607,0.731219585291923,0.176757902203026,4.13684240522404,3.5211776606956e-05,0.000439859314383446,BAER,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER,,virulence
control vs. host,2679.24922763442,0.470554671546947,0.139622784785456,3.37018540541217,0.000751176236531947,0.00458319014586722,CPXAR,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR,,virulence
control vs. host,2743.10170358073,0.525242358831149,0.149876379435502,3.50450391722454,0.000457458837918142,0.00293942218564708,CRP,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP,,virulence
control vs. host,1713.77002265218,-0.686458344727878,0.151435791112473,-4.53299936352588,5.81519904109245e-06,0.000109986568496868,EMHC,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:EMHC,,virulence
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,EMRB,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB,,virulence
control vs. host,1944.88424671319,0.669742242613414,0.164161887991874,4.07976693498169,4.5080876365879e-05,0.000468710368589372,EMRR,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR,,virulence
control vs. host,636.136452880334,0.972502750569759,0.20520958897319,4.73907070052567,2.1470058915073e-06,0.000104797098380059,FOSA,Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSA,,virulence
control vs. host,1944.88424671319,0.669742242613414,0.164161887991874,4.07976693498169,4.5080876365879e-05,0.000468710368589372,HNS,Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS,,virulence
control vs. host,717.948879435754,0.913576750034473,0.202339960610151,4.51505845548059,6.32993030717363e-06,0.000112077001321133,KDEA,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KDEA,,virulence
control vs. host,1729.00545218216,0.718891489541834,0.176421668545418,4.07484803578287,4.60444043746213e-05,0.000468710368589372,KPN,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:KPN,,virulence
control vs. host,365.818025312836,1.41604030845181,0.239599286072576,5.91003559177084,3.42033821073675e-09,3.43173933810587e-07,KPNF,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNF,,virulence
control vs. host,447.805909102215,1.2137488459892,0.229299374037665,5.29329332486459,1.20132995829723e-07,1.03314376413562e-05,KPNO,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO,,virulence
control vs. host,1729.18090941612,0.719438040296094,0.176402338478243,4.0783928745073,4.53480888619159e-05,0.000468710368589372,MARA,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA,,virulence
control vs. host,636.311910114294,0.974121601953732,0.205144737845423,4.74846009790286,2.04971316570085e-06,0.000104797098380059,MARR,Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR,,virulence
control vs. host,365.993482546795,1.41939948966096,0.239470396718752,5.92724407321205,3.08060930190086e-09,3.43173933810587e-07,MDTA,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA,,virulence
control vs. host,1647.3684828607,0.731219585291923,0.176757902203026,4.13684240522404,3.5211776606956e-05,0.000439859314383446,MDTB,Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB,,virulence
